Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23
,婴儿连体装,Baby onesies,6111200090,39269099000,0.15,0.13,,,棉制针织女式便服套装,cotton knit women's leisure suit,6104220000,610422000000,0.14,0,0.01,0.13,,按灯,Press the light,9405.39.00,18.00,0.21,0.03
,婴儿服,Baby clothes,6111300000,39269099000,0.15,0.13,,,儿童马裤,jodhpurs for children,6104630030,610422000000,0.14,0,0.01,0.13,,电灯,Electric light,9405.39.00,18.00,0.21,0.03
,婴儿连衣裤,Baby jumpsuits,6111200090,39269099000,0.15,0.13,,,儿童马球衣,Kids' outfit horse jersey,6103320000,610422000000,0.14,0,0.01,0.13,,帽灯,Cap light,9405.39.00,18.00,0.21,0.03
,婴儿游戏服,Baby playsuit,6111200090,39269099000,0.15,0.13,,,涤纶制针织女式便服套装,Polyester knit women's leisure suit,6104220000,610423000000,0.14,0,0.01,0.13,,手持灯,Handheld light,9405.39.00,18.00,0.21,0.03
,婴儿衬衫,Baby shirts,6111300000,39269099000,0.15,0.13,,,女士上衣外套,Top Coat for women,6204310000,610432000000,0.14,0,0.01,0.13,,手指灯,Finger lights,9405.39.00,18.00,0.21,0.03
,婴儿开衫,Baby cardigans,6111300000,39269099000,0.15,0.13,,,男式燕尾服,tuxedos for men,6203310000,610433000000,0.14,0,0.01,0.13,,营地灯,Camp lights,9405.39.00,18.00,0.21,0.03
,婴儿裤子,Baby pants,6111300000,39269099000,0.15,0.13,,,男式西服外套,Men's suit jacket,6203320000,610439000000,0.14,0,0.01,0.13,,帐篷灯,Tent lights,9405.39.00,18.00,0.21,0.03
,婴儿马甲,Baby ma3 jia3,6111300000,39269099000,0.15,0.13,,,涤纶制针织女式裙裤,Polyester knit women's pantskirt,6104530000,610453000000,0.14,0,0.01,0.13,,手提式电灯,Portable electric light,9405.39.00,18.00,0.21,0.03
,婴儿尿布,Baby diapers,6111900000,39269099000,0.15,0.13,,,锦纶制针织女式裙裤,nylon knit women's pantskirt,6104530000,610453000000,0.14,0,0.01,0.13,,太阳能感应灯,Solar sensor light,9405.39.00,18.00,0.21,0.03
,婴儿内裤,Baby pants,6111300000,39269099000,0.15,0.13,,,涤纶制针织女式长裤,Polyester knit women's trousers,6104630025,610462000000,0.14,0,0.01,0.13,,弧光灯,arc-lamps,9405.39.00,18.00,0.21,0.03
,婴儿爬衣,Baby climb clothes,6111300000,39269099000,0.15,0.13,,,锦纶制针织女式长裤,nylon knit women's trousers,6104630025,610462000000,0.14,0,0.01,0.13,,电珠,Electric beads,9405.39.00,18.00,0.21,0.03
,婴儿睡裤,Baby pajama pants,6111900000,39269099000,0.15,0.13,,,腈纶制针织女式长裤,Acrylic knit women's trousers,6104630025,610462000000,0.14,0,0.01,0.13,,红外灯,Infrared light,9405.39.00,18.00,0.21,0.03
,婴儿短爬衣,Short baby creepers,6111900000,39269099000,0.15,0.13,,,氨纶制针织女式长裤,spandex knit women's trousers,6104630025,610462000000,0.14,0,0.01,0.13,,白炽灯管,Incandescent lamp tube,9405.39.00,18.00,0.21,0.03
,婴儿长爬衣,Long baby crawl suit,6111900000,39269099000,0.15,0.13,,,女式短裤,women's shorts,6104630030,610469000000,0.14,0,0.01,0.13,,舞台灯,Stage lights,9405.39.00,18.00,0.21,0.03
,婴儿毛衣,Baby sweater,6111300000,39269099000,0.15,0.13,,,人造纤维针织女式长裤,man-made fiber knit women's trousers,6104690000,610469000000,0.14,0,0.01,0.13,,光疗灯,Light therapy lamp,9405.39.00,18.00,0.21,0.03
,婴儿开襟衫,Baby cardigan,6111300000,39269099000,0.15,0.13,,,击剑裤子,fencing pants,6114300000,610469000000,0.14,0,0.01,0.13,,鞋灯,Shoe light,9405.39.00,18.00,0.21,0.03
,婴儿连体服,Baby onesies,6111300000,39269099000,0.15,0.13,,,男童T恤,Boy's T-shirt,6109100021,610510000000,0.14,0,0.01,0.13,,霓虹灯,Neon lights,9405.39.00,18.00,0.21,0.03
,婴儿套头衫,Baby jumper,6111300000,39269099000,0.15,0.13,,,男式衬衫,Men's shirt,6205200090,610510000000,0.14,0,0.01,0.13,,便携灯,portable lamps,9405.39.00,18.00,0.21,0.03
,婴儿手套,Baby gloves,6111200020,39269099000,0.15,0.13,,,男童衬衫,Boy's shirt,6205200090,610510000000,0.14,0,0.01,0.13,,探照灯,searchlight,9405.39.00,18.00,0.21,0.03
,婴儿无袖连衣裙,Baby sleeveless dresses,6111200090,39269099000,0.15,0.13,,,男式T恤,Men's T-shirt,6109100021,610510000000,0.14,0,0.01,0.13,,LED元件,LED,9405.39.00,18.00,0.21,0.03
,婴儿套衫,Baby pullover,6111200090,39269099000,0.15,0.13,,,男士运动衫,Men's shirt,6103320000,610510000000,0.14,0,0.01,0.13,,户外灯具,outdoor lights,9405.39.00,18.00,0.21,0.03
,婴儿斗蓬,Baby hopper,6111200090,39269099000,0.15,0.13,,,男式工作上衣,Men's work tops,6103320000,610510000000,0.14,0,0.01,0.13,,手提电灯,hand-held electric lights,9405.39.00,18.00,0.21,0.03
,婴儿斗篷,Baby cape,6111200090,39269099000,0.15,0.13,,,男式儿童衬衫,Children's shirts for men,6105100090,610510000000,0.14,0,0.01,0.13,,射灯,spotlights,9405.39.00,18.00,0.21,0.03
,婴儿帽子,Baby hats,6111200090,39269099000,0.15,0.13,,,女童游戏装,Girls' playwear,6106200020,610510000000,0.14,0,0.01,0.13,,投影灯,Stage projection lights,9405.39.00,18.00,0.21,0.03
,婴儿套装,Baby set,6111200090,39269099000,0.15,0.13,,,衬衣,Shirts,6106200090,610510000000,0.14,0,0.01,0.13,,LED灯,LED light,9405.39.00,18.00,0.21,0.03
,婴儿浴袍,Baby bathrobe,6111200090,39269099000,0.15,0.13,,,男士圆领衫,Men's crewshirts,6109100021,610510000000,0.14,0,0.01,0.13,,灯带,LED strip lights,9405.39.00,18.00,0.21,0.03
,婴儿爬爬服,Baby crawlers,6111200090,39269099000,0.15,0.13,,,女士文化衫,Women's culture shirt,6109100022,610510000000,0.14,0,0.01,0.13,,网标灯,Network light,9405.39.00,18.00,0.21,0.03
,婴儿爬爬装,Baby crawl suits,6111200090,39269099000,0.15,0.13,,,女式圆领衫,Women's crewneck shirt,6109100022,610510000000,0.14,0,0.01,0.13,,环灯,Ring light,9405.39.00,18.00,0.21,0.03
,婴儿护脚袋,Baby foot pads,6111300000,39269099000,0.15,0.13,,,男式长袖文化衫,Men's long-sleeved T-shirt,6109100012,610510000000,0.14,0,0.01,0.13,,太阳能灯,Solar lights,9405.39.00,18.00,0.21,0.03
,口水兜,Drool bib,6209200000,39269099000,0.15,0.13,,,男式文化衫,Men's t-shirts,6109100012,610510000000,0.14,0,0.01,0.13,,泛光灯,Floodlights,9405.42.00,25.00,0.21,0.03
,婴儿棉袄,Baby padded jacket,6209200000,39269099000,0.15,0.13,,,男式圆领汗衫,Men's crewneck undershirt,6109100012,610510000000,0.14,0,0.01,0.13,,蜡烛灯,Candle lights,9405.50.00,18.00,0.21,0.03
,婴儿西裤,Baby dress pants,6209200000,39269099000,0.15,0.13,,,男式长袖圆领衫,Men's long-sleeved crewshirt,6109100012,610510000000,0.14,0,0.01,0.13,,风灯,Hurricane lamp,9405.50.00,18.00,0.21,0.03
,婴儿西装,Baby suits,6209200000,39269099000,0.15,0.13,,,女式文化衫,Women's T-shirt,6109100012,610510000000,0.14,0,0.01,0.13,,烛台架,Candlestick holder,9405.50.00,18.00,0.21,0.03
,婴儿鞋子,Baby shoes,6209200000,39269099000,0.15,0.13,,,短袖,Short Sleeve,6109900090,610510000000,0.14,0,0.01,0.13,,风灯烛台,Wind lamp candle holder,9405.50.00,18.00,0.21,0.03
,女婴连衣裙,Dresses for baby girls,6209200000,39269099000,0.15,0.13,,,男式短袖,Men's short sleeve,6109900090,610510000000,0.14,0,0.01,0.13,,煤矿安全灯,miners' safety lamps,9405.50.00,18.00,0.21,0.03
,婴儿背带裤,Baby suspenders,6209200000,39269099000,0.15,0.13,,,短袖圆筒文化衫,Short-sleeved tube T-shirts,6109900090,610510000000,0.14,0,0.01,0.13,,烛杯,candle cups,9405.50.00,18.00,0.21,0.03
,婴儿背带裙,Baby suspenders,6209200000,39269099000,0.15,0.13,,,男童长袖圆领衫,Long-sleeved crewneck for boys,6110200011,610510000000,0.14,0,0.01,0.13,,发光标志,lighting sign,9405.50.00,18.00,0.21,0.03
,婴儿连体裤,Baby jumpsuits,6209200000,39269099000,0.15,0.13,,,游戏服,Play clothes,6110300011,610510000000,0.14,0,0.01,0.13,,LED发光标志,LED glowing sign,9405.50.00,18.00,0.21,0.03
,男婴长袖衬衫,Long-sleeved shirts for baby boys,6209200000,39269099000,0.15,0.13,,,男式长袖衬衫,Men's long-sleeved shirts,6205200010,610510000000,0.14,0,0.01,0.13,,煤矿安全灯配件,miners' safety lamp parts,9405.99.00,18.00,0.21,0.03
,婴儿背带短裤,Baby carrier shorts,6209200000,39269099000,0.15,0.13,,,短袖衬衫,Short-sleeved shirts,6205200090,610510000000,0.14,0,0.01,0.13,,信号灯配件,non traffic signal parts,9405.99.00,18.00,0.21,0.03
,男婴上衣,Baby boy tops,6209300000,39269099000,0.15,0.13,,,男式牛仔衬衫,Denim shirts for men,6205200090,610510000000,0.14,0,0.01,0.13,,支撑夹,Support clamp,8431.20.90,12.60,0.21,0
,女婴夹克,Jacket for girls,6209300000,39269099000,0.15,0.13,,,男式无袖衬衫,Sleeveless shirts for men,6205200090,610510000000,0.14,0,0.01,0.13,,培养器,Incubators,8419.89.91,12.60,0.105,0
,婴儿防风衣,Baby windbreaker,6209300000,39269099000,0.15,0.13,,,男式休闲衬衫,Men's casual shirts,6205200090,610510000000,0.14,0,0.01,0.13,,纯水机,Water purifier,8421.21.00,12.60,0.105,0
,婴儿羽绒服,Baby down jackets,6209300000,39269099000,0.15,0.13,,,男童长袖衬衫,Long-sleeved shirts for boys,6205200090,610510000000,0.14,0,0.01,0.13,,板式格栅,Plate grille,8421.21.00,12.60,0.105,0
,男婴羽绒夹克,Down jacket for baby boys,6209300000,39269099000,0.15,0.13,,,男学生短袖衬衫,Short-sleeved shirt for male students,6205300090,610510000000,0.14,0,0.01,0.13,,过滤装置,Filter unit,8421.21.00,12.60,0.105,0
,男婴羽绒套装,Down suit for baby boys,6209300000,39269099000,0.15,0.13,,,儿童衬衣,Children's shirts,6205300090,610510000000,0.14,0,0.01,0.13,,水过滤器,Water filter,8421.21.00,12.60,0.105,0
,女童防寒上衣,Girls' winter top,6209300000,39269099000,0.15,0.13,,,男式衬衣,Men's shirts,6205300090,610510000000,0.14,0,0.01,0.13,,网式过滤器,Mesh filter,8421.21.00,12.60,0.105,0
,女婴防寒夹克,Baby girls' cold jacket,6209300000,39269099000,0.15,0.13,,,小童衬衫,Children's shirts,6205300090,610510000000,0.14,0,0.01,0.13,,液压过滤器,Hydraulic filter,8421.21.00,12.60,0.105,0
,女婴羽绒夹克,Down jacket for baby girls,6209300000,39269099000,0.15,0.13,,,员工衬衫,Staff shirts,6205300090,610510000000,0.14,0,0.01,0.13,,真空过滤器,Vacuum filter,8421.21.00,12.60,0.105,0
,女婴羽绒套装,Down suit for baby girls,6209300000,39269099000,0.15,0.13,,,中童衬衫,Middle child shirts,6205300090,610510000000,0.14,0,0.01,0.13,,软水管,water hose,3917.23.00,16.00,0.21,0.03
,婴儿防寒夹克,Baby cold jacket,6209300000,39269099000,0.15,0.13,,,变形衬衫,Transformational shirts,6206300000,610510000000,0.14,0,0.01,0.13,,喷雾管,Spray tube,3917.29.00,16.00,0.21,0.03
,婴儿羽绒夹克,Baby down jacket,6209300000,39269099000,0.15,0.13,,,格子衬衫,Plaid shirt,6206300000,610510000000,0.14,0,0.01,0.13,,硅胶管,Silicone tubing,3917.31.00,16.00,0.21,0.03
,婴儿牛仔背带裤,Baby denim overalls,6209300000,39269099000,0.15,0.13,,,棉制针织男式衬衫,cotton knit men's shirt,6105100090,610510000000,0.14,0,0.01,0.13,,透明管,Clear tube,3917.31.00,16.00,0.21,0.03
,婴儿衫,Baby shirt,6209300000,39269099000,0.15,0.13,,,男士休闲衫,Men's casual shirt,6103320000,610510000000,0.14,0,0.01,0.13,,热收缩管,Heat shrink tube,3917.31.00,16.00,0.21,0.03
,男婴短裤,Baby boy shorts,6209300000,39269099000,0.15,0.13,,,男童衫,Boys' knitwear,6103320000,610510000000,0.14,0,0.01,0.13,,热缩管,Heat shrink pipe,3917.31.00,16.00,0.21,0.03
,网纱裙子,Mesh skirt,6209300000,39269099000,0.15,0.13,,,儿童长袖衫,long sleeve shirt for children,6110200011,610510000000,0.14,0,0.01,0.13,,电缆保护软管,Cable protection hose,3917.31.00,16.00,0.21,0.03
,婴儿马夹,Baby horse clip,6209300000,39269099000,0.15,0.13,,,拉链衫,zip-up shirt,6103320000,610510000000,0.14,0,0.01,0.13,,收缩管,Shrink tube,3917.31.00,16.00,0.21,0.03
,婴儿裙套,Baby skirt cover,6209300000,39269099000,0.15,0.13,,,Polo衫,Polo shirt,6109100022,610510000000,0.14,0,0.01,0.13,,热缩套,heat shrink sleeve,3917.31.00,16.00,0.21,0.03
,婴儿中裤,Baby mid-length pants,6209300000,39269099000,0.15,0.13,,,男童Polo衫,Boys' Polo shirt,6109100022,610510000000,0.14,0,0.01,0.13,,油管,Tubing,3917.39.00,16.00,0.21,0.03
,男婴儿长裤,Baby pants for boys,6209300000,39269099000,0.15,0.13,,,长袖衫,Long sleeve shirt,6109900090,610520000000,0.14,0,0.01,0.13,,花园管,Garden tube,3917.39.00,16.00,0.21,0.03
,婴儿滑雪裤,Baby ski pants,6209300000,39269099000,0.15,0.13,,,棒球衫,Baseball jersey,6109900090,610520000000,0.14,0,0.01,0.13,,真空吸尘器软管,Vacuum cleaner hose,3917.39.00,16.00,0.21,0.03
,婴儿滑雪衣,Baby ski clothes,6209300000,39269099000,0.15,0.13,,,男童半袖,Half sleeves for boys,6110200011,610520000000,0.14,0,0.01,0.13,,软护套,Soft sheath,3917.39.00,16.00,0.21,0.03
,婴儿连衣套,Baby jumpsuit,6209300000,39269099000,0.15,0.13,,,足球服,Soccer uniform,6114300000,610520000000,0.14,0,0.01,0.13,,花园水管,Garden hose,3917.39.00,16.00,0.21,0.03
,婴儿便服套装,Baby casual suit,6209300000,39269099000,0.15,0.13,,,球衣,jersey,6114300000,610520000000,0.14,0,0.01,0.13,,淋浴软管,Shower hose,3917.39.00,16.00,0.21,0.03
,婴儿羽绒套装,Baby down suit,6209300000,39269099000,0.15,0.13,,,安全短袖衫,Safety short-sleeve shirt,6114300000,610520000000,0.14,0,0.01,0.13,,尼龙管,Nylon tube,3917.39.00,16.00,0.21,0.03
,男婴羽绒背带裤,Down overalls for baby boys,6209300000,39269099000,0.15,0.13,,,安全长袖衫,Security long sleeve shirts,6114300000,610520000000,0.14,0,0.01,0.13,,喷水管,Spray hose,3917.39.00,16.00,0.21,0.03
,婴儿护胸滑雪裤,Breastprotected baby ski pants,6209300000,39269099000,0.15,0.13,,,反光短袖衫,Reflective short-sleeved shirt,6114300000,610520000000,0.14,0,0.01,0.13,,化妆品软管,Cosmetic hose,3917.39.00,16.00,0.21,0.03
,婴儿连体羽绒服,Baby one-piece down jacket,6209300000,39269099000,0.15,0.13,,,反光长袖衫,Reflective long sleeve shirts,6114300000,610520000000,0.14,0,0.01,0.13,,编织管,Braided tubing,3917.39.00,16.00,0.21,0.03
,婴儿羽绒连体服,Baby down onesie,6209300000,39269099000,0.15,0.13,,,男式休闲上衣,Men's casual top,6203399000,610520000000,0.14,0,0.01,0.13,,胶管,Hose,3917.39.00,16.00,0.21,0.03
,婴儿口水袋,Baby mouthwash bag,6209300000,39269099000,0.15,0.13,,,男士衬衫,Men's shirts,6205200010,610520000000,0.14,0,0.01,0.13,,出水管,Outlet hose,3917.39.00,16.00,0.21,0.03
,女婴儿裤,Girls' baby pants,6209900000,39269099000,0.15,0.13,,,男童衬衣,Boys' shirts,6205200010,610520000000,0.14,0,0.01,0.13,,花洒软管,Shower hose,3917.39.00,16.00,0.21,0.03
,婴儿衬衣,Baby shirts,6209900000,39269099000,0.15,0.13,,,男式短袖衬衫,Men's short-sleeved shirt,6205200010,610520000000,0.14,0,0.01,0.13,,花园软管,Garden hose,3917.39.00,16.00,0.21,0.03
,女童马甲,Girls' waistcoats,6211420000,39269099000,0.15,0.13,,,儿童衬衫,Children's shirts,6205200090,610520000000,0.14,0,0.01,0.13,,伸缩软管,Retractable hose,3917.39.00,16.00,0.21,0.03
,婴儿手帕,Baby bandana,6213200000,39269099000,0.15,0.13,,,休闲衬衫,Casual shirts,6205200090,610520000000,0.14,0,0.01,0.13,,园艺水管,Garden hose,3917.39.00,16.00,0.21,0.03
,儿童小方巾,Small square for children,6213200000,39269099000,0.15,0.13,,,长袖衬衫,Long-sleeved shirts,6205200090,610520000000,0.14,0,0.01,0.13,,沐浴软管,Bath hose,3917.39.00,16.00,0.21,0.03
,棉制梭织婴儿服装,cotton woven baby infant wear,6209200000,39269099000,0.15,0.13,,,男士休闲衬衫,Men's casual shirt,6205200090,610520000000,0.14,0,0.01,0.13,,柔性钢铁管,Flexible tube,3917.39.00,16.00,0.21,0.03
,棉制针织婴儿夹克,cotton knit baby jacket,6111200090,39269099000,0.15,0.13,,,男童装休闲衬衫,Casual shirt for boys,6205200090,610520000000,0.14,0,0.01,0.13,,吸尘器软管,Vacuum cleaner hose,3917.39.00,16.00,0.21,0.03
,棉制针织婴儿外衣,cotton knit baby outerwear,6111200090,39269099000,0.15,0.13,,,童装衬衫,Children's shirts,6205300090,610520000000,0.14,0,0.01,0.13,,饮管,drinking tube,3917.39.00,16.00,0.21,0.03
,棉制针织婴儿服装,cotton knit baby infant wear,6111200090,39269099000,0.15,0.13,,,男士短袖衬衫,Men's short-sleeved shirt,6205300090,610520000000,0.14,0,0.01,0.13,,绝缘带,Insulating tape,3919.10.20,16.00,0.21,0.03
,儿童背带长裤,Child suspenders,6203420010,39269099000,0.15,0.13,,,成人衬衫,Adult shirts,6205300090,610520000000,0.14,0,0.01,0.13,,防水带,Waterproof tape,3919.10.20,16.00,0.21,0.03
,男婴夹克,jacket for boys,6111200090,39269099000,0.15,0.13,,,大童衬衫,Shirts for older children,6205300090,610520000000,0.14,0,0.01,0.13,,套绳,Lasso,3923.50.00,18.00,0.21,0.03
,婴儿口水兜,baby drool pockets,6111200090,39269099000,0.15,0.13,,,工作服衬衣,Work shirt,6205300090,610520000000,0.14,0,0.01,0.13,,伸缩水管,Telescopic hose,4009.12.90,12.60,0.21,0.03
,儿童保暖套装,Children warm suit,6109900090,39269099000,0.15,0.13,,,男士长袖衬衫,Men's long-sleeved shirts,6205300090,610520000000,0.14,0,0.01,0.13,,带接头软管,hose with connector,4009.12.90,12.60,0.21,0.03
,婴儿裤袜,Baby pantyhose,6111200010,39269099000,0.15,0.13,,,男式工作衬衫,Men's work shirt,6205300090,610520000000,0.14,0,0.01,0.13,,洒水管,Sprinkling hose,4009.21.90,12.60,0.21,0.03
,婴儿裙子,Baby dresses,6111300000,39269099000,0.15,0.13,,,无袖衬衫,Sleeveless shirt,6206400000,610520000000,0.14,0,0.01,0.13,,液压软管,Hydraulic hose,4009.21.90,12.60,0.21,0.03
,婴儿泳裤,Baby swim trunks,6111300000,39269099000,0.15,0.13,,,麻制梭织男式衬衫,linen woven men's shirt,6205909000,610590000000,0.14,0,0.01,0.13,,工业软管,Industrial hose,4009.21.90,12.60,0.21,0.03
,婴儿袖套,Baby cuffs,6111900000,39269099000,0.15,0.13,,,人造纤维针织男式衬衫,man-made fiber knit men's shirt,6105900000,610590000000,0.14,0,0.01,0.13,,风管,Air hose,4009.31.00,12.60,0.21,0.03
,婴儿泳衣,Baby swimsuit,6111300000,39269099000,0.15,0.13,,,涤纶制针织男式衬衫,Polyester knit men's shirt,6105900000,610590000000,0.14,0,0.01,0.13,,气动软管,Pneumatic hose,4009.31.00,12.60,0.21,0.03
,婴儿泳装,Baby swimsuit,6111300000,39269099000,0.15,0.13,,,腈纶制针织男式衬衫,Acrylic knit men's shirt,6105900000,610590000000,0.14,0,0.01,0.13,,螺纹软管,Threaded hose,4009.31.00,12.60,0.21,0.03
,婴儿连裤袜,Baby pantyhose,6111200010,39269099000,0.15,0.13,,,衬衫,shirts,6205200090,610590000000,0.14,0,0.01,0.13,,洗车软管,Car wash hose,4009.31.00,12.60,0.21,0.03
,男婴开襟衫,Cardigans for baby boys,6111300000,39269099000,0.15,0.13,,,工作衫,work shirt,6203320000,610590000000,0.14,0,0.01,0.13,,水龙头软管,Faucet hose,4009.31.00,12.60,0.21,0.03
,女婴开襟衫,Cardigan for baby girls,6111300000,39269099000,0.15,0.13,,,圆领汗衫,Crewneck undershirts,6109100012,610590000000,0.14,0,0.01,0.13,,燃油管,Fuel line,4009.41.00,12.60,0.21,0.03
,婴儿紧身裤袜,Baby tights,6111200010,39269099000,0.15,0.13,,,锦纶制梭织男式衬衫,nylon woven men's shirt,6205909000,610590000000,0.14,0,0.01,0.13,,皮管,Leather hose,4203.40.00,20.00,0.21,0.03
,婴儿连衣帽,Baby jumpsuits,6111300000,39269099000,0.15,0.13,,,棉制梭织男式衬衫,cotton woven men's shirt,6205200090,610590000000,0.14,0,0.01,0.13,,线管,Twine,5607.49.00,18.00,0.21,0.03
,婴儿训练裤,Baby training pants,6111300000,39269099000,0.15,0.13,,,女童Polo衫,Girls' Polo shirt,6106100090,610610000000,0.14,0,0.01,0.13,,测试管,Test tube,7017.90.00,12.60,0.21,0.03
,婴儿游泳服,Baby swim clothes,6111300000,39269099000,0.15,0.13,,,女式长袖圆领衫,Women's long-sleeved crewshirt,6109900090,610620000000,0.14,0,0.01,0.13,,伸缩管,Telescopic tubes,7304.49.00,16.00,0.21,0.03
,婴儿夹克,Baby jacket,6111200090,39269099000,0.15,0.13,,,女童三分袖,Three-quarter sleeves for girls,6110200011,610620000000,0.14,0,0.01,0.13,,空管,Empty pipe,7304.19.00,16.00,0.21,0.03
,婴儿外衣,Baby coat,6111200090,39269099000,0.15,0.13,,,女式半袖衬衫,Women's half-sleeved shirts,6106200090,610620000000,0.14,0,0.01,0.13,,硬管,Stiff pipe,7304.24.00,16.00,0.21,0.03
,婴儿护腿,Baby leggings,6111200090,39269099000,0.15,0.13,,,卡通童裤,Cartoon children's pants,6203430090,610721000000,0.14,0,0.01,0.13,,浸水管,Immersion pipe,7304.29.10,16.00,0.21,0.03
